Date,Open,High,Low,Close,Volume,Adj Close
2012-08-20,45.54,45.86,45.38,45.81,7304300,44.59
2012-08-17,44.93,45.61,44.84,45.31,7326800,44.10
2012-08-16,44.24,44.85,44.10,44.75,7247500,43.55
2012-08-15,44.17,44.65,44.04,44.22,7107900,43.04
2012-08-14,44.83,44.85,43.95,44.12,8584000,42.94
2012-08-13,44.76,44.95,44.39,44.70,5144300,43.51
2012-08-10,44.84,45.02,44.55,44.95,7657000,43.75
2012-08-09,45.45,45.56,44.97,45.02,6960500,43.82
2012-08-08,44.35,45.58,44.27,45.56,10467600,44.34
2012-08-07,45.98,46.00,43.65,44.12,20884300,42.94
2012-08-06,45.01,45.18,44.65,44.90,7472500,43.70
2012-08-03,45.55,45.60,44.39,44.75,9209300,43.55
2012-08-02,44.52,44.93,44.32,44.91,7236100,43.71
2012-08-01,45.55,45.64,43.84,44.84,11536700,43.64
2012-07-31,45.28,45.62,45.19,45.25,5916500,44.04
2012-07-30,44.88,45.35,44.72,45.33,7338500,44.12
2012-07-27,44.83,45.21,44.56,44.94,9688500,43.74
2012-07-26,45.26,45.37,44.47,44.56,7784200,43.37
2012-07-25,44.65,45.07,44.41,44.54,8194000,43.35
2012-07-24,44.83,44.97,44.34,44.59,5745700,43.40
2012-07-23,44.87,45.15,44.45,44.81,8082200,43.61
2012-07-20,45.26,45.50,44.59,45.08,12926600,43.88
2012-07-19,45.98,47.13,45.18,45.43,35934000,44.22
2012-07-18,48.25,48.69,48.11,48.61,6979300,47.15
2012-07-17,48.31,48.57,47.98,48.44,4564100,46.99
2012-07-16,47.89,48.30,47.54,48.07,5049100,46.63
2012-07-13,47.61,48.20,47.45,48.05,5317800,46.61
2012-07-12,46.62,47.85,46.62,47.52,9788700,46.10
2012-07-11,47.12,47.30,46.69,46.90,7167200,45.49
2012-07-10,47.36,47.54,46.80,46.93,6120500,45.52
2012-07-09,47.97,48.00,46.90,47.29,10521300,45.87
2012-07-06,47.82,48.28,47.70,48.12,5727000,46.68
2012-07-05,47.77,48.31,47.64,48.11,6227100,46.67
2012-07-03,47.64,48.09,47.41,47.83,4102200,46.40
2012-07-02,46.89,47.81,46.73,47.81,7665000,46.38
2012-06-29,46.57,46.93,46.32,46.73,7610300,45.33
2012-06-28,45.68,46.00,45.51,45.99,5895800,44.61
2012-06-27,45.59,46.08,45.45,45.99,5367800,44.61
2012-06-26,45.44,45.52,44.91,45.44,5393100,44.08
2012-06-25,45.62,45.74,44.86,45.20,4750200,43.84
2012-06-22,45.70,46.02,45.61,45.90,13491500,44.52
2012-06-21,46.06,46.25,45.38,45.39,8466400,44.03
2012-06-20,46.30,46.42,45.84,45.99,5429900,44.61
2012-06-19,45.92,46.41,45.85,46.25,7607800,44.86
2012-06-18,45.54,45.89,45.32,45.67,7135300,44.30
2012-06-15,45.95,46.10,45.32,45.65,10696300,44.28
2012-06-14,45.38,46.07,45.38,45.81,6261400,44.44
2012-06-13,45.36,45.70,44.94,45.19,4944200,43.84
2012-06-12,44.77,45.47,44.39,45.39,6837700,44.03
2012-06-11,45.07,45.13,44.67,44.73,4419800,43.39
2012-06-08,44.41,44.89,44.32,44.89,4458600,43.54
2012-06-07,45.18,45.19,44.43,44.45,5993300,43.12
2012-06-06,44.20,44.84,44.14,44.84,7271800,43.50
2012-06-05,44.01,44.10,43.79,44.03,4689200,42.71
2012-06-04,43.61,44.15,43.30,44.11,8382000,42.79
2012-06-01,45.40,45.40,43.43,43.60,10176600,42.29
