Date,Open,High,Low,Close,Volume,Adj Close
2012-08-13,95.08,95.63,94.84,95.63,830500,87.61
2012-08-10,95.02,95.43,94.51,95.30,1214900,87.31
2012-08-09,95.82,95.90,95.05,95.37,1007000,87.37
2012-08-08,95.94,96.35,95.44,95.63,1369700,87.61
2012-08-07,96.72,96.93,95.75,95.80,1705400,87.52
2012-08-06,97.18,97.20,96.42,96.50,1071400,88.15
2012-08-03,97.00,97.38,96.71,97.21,1371600,88.80
2012-08-02,95.60,96.34,95.00,95.70,1373500,87.42
2012-08-01,96.43,97.17,95.63,95.94,2839100,87.64
2012-07-31,96.14,96.58,95.56,96.18,1361900,87.86
2012-07-30,97.11,97.30,96.14,96.46,1838100,88.12
2012-07-27,96.15,97.76,96.07,97.11,1564700,88.71
2012-07-26,94.95,96.13,94.86,95.91,1562100,87.62
2012-07-25,94.19,94.25,93.20,93.75,1462300,85.64
2012-07-24,94.52,94.52,93.43,94.08,1278300,85.94
2012-07-23,95.11,95.11,93.87,94.39,1546900,86.23
2012-07-20,95.80,96.40,95.09,95.61,2024400,87.34
2012-07-19,96.02,96.38,95.07,95.95,1602300,87.65
2012-07-18,95.68,96.43,95.52,95.96,1788400,87.66
2012-07-17,95.30,96.35,94.91,96.06,1767900,87.75
2012-07-16,94.54,95.36,94.10,95.15,1313900,86.92
2012-07-13,94.11,94.97,93.74,94.81,1510000,86.61
2012-07-12,94.09,94.24,93.11,94.02,1895200,85.89
2012-07-11,93.88,94.72,93.75,94.50,2074100,86.33
2012-07-10,94.47,94.75,93.65,93.80,1867600,85.69
2012-07-09,94.00,94.34,93.18,93.97,1511300,85.84
2012-07-06,94.06,94.70,93.46,93.68,1722000,85.58
2012-07-05,93.46,94.53,93.44,94.00,1902200,85.87
2012-07-03,94.51,94.62,94.10,94.42,1120600,86.25
2012-07-02,95.00,95.55,94.23,94.40,2279300,86.24
2012-06-29,93.51,95.11,93.43,95.00,3438000,86.78
2012-06-28,90.83,93.00,89.91,92.92,4408300,84.88
2012-06-27,91.98,92.21,91.00,91.32,2087600,83.42
2012-06-26,91.15,91.79,90.70,91.69,2600100,83.76
2012-06-25,90.75,91.25,90.39,90.87,1592600,83.01
2012-06-22,90.79,91.29,90.42,90.93,1539800,83.07
2012-06-21,91.50,92.35,90.28,90.40,2631700,82.58
2012-06-20,91.68,91.93,90.87,91.49,1929900,83.58
2012-06-19,91.93,92.67,91.44,91.86,1821400,83.92
2012-06-18,91.37,92.09,91.01,92.03,1570900,84.07
2012-06-15,90.35,91.64,90.09,91.44,3911800,83.53
2012-06-14,87.85,90.08,87.81,89.83,3117300,82.06
2012-06-13,88.11,88.41,87.25,87.43,1405000,79.87
2012-06-12,88.24,88.56,87.58,88.50,1822500,80.85
2012-06-11,89.06,89.15,87.84,87.91,1569500,80.31
2012-06-08,88.01,89.20,87.70,88.74,1888800,81.07
2012-06-07,88.05,88.70,87.95,88.13,1909700,80.51
2012-06-06,86.99,87.83,86.88,87.78,2187100,80.19
2012-06-05,86.29,86.96,85.74,86.77,2143800,79.27
2012-06-04,85.44,86.60,85.37,86.56,2404300,79.07
2012-06-01,86.00,86.16,85.17,85.49,3096100,78.10
